file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/file/StaticAssetsPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.file.StaticAssetsPresenter$Anonymous1,anonymous,10,3,1,16,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,2,0,1,1,0,6,0,5,1,1,0,0,27,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/file/StaticAssetsPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.file.StaticAssetsPresenter$Anonymous3$Anonymous4,anonymous,6,3,1,15,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,3,0,4,0,2,2,0,0,0,15,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/file/StaticAssetsPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.file.StaticAssetsPresenter,class,29,11,3,39,20,0.14285715,0.21428572,8,0,4,0,4,0,8,0,0,0,6,1,1,0,5,0,0,0,3,141,2,0,1,0,1,37,1,8,0,8,1,5,0,0,81,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/file/StaticAssetsPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.file.StaticAssetsPresenter$Anonymous7,anonymous,8,1,1,6,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,4,0,1,0,0,0,0,0,0,16,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/file/StaticAssetsPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.file.StaticAssetsPresenter$Anonymous6,anonymous,3,1,1,2,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,5,0,0,0,0,0,0,0,0,11,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/file/StaticAssetsPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.file.StaticAssetsPresenter$Anonymous5,anonymous,6,1,1,6,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,11,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/file/StaticAssetsPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.file.StaticAssetsPresenter$Anonymous1$Anonymous2,anonymous,5,1,1,6,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/file/StaticAssetsPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.file.StaticAssetsPresenter$Anonymous3,anonymous,7,2,1,8,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,1,0,1,1,1,0,0,12,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/HtmlEditingPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.HtmlEditingPresenter,class,9,11,3,8,55,0.0,0.0,11,0,6,3,2,0,8,0,0,0,1,0,0,0,1,0,0,0,0,53,3,0,0,0,0,2,0,0,0,1,0,2,0,0,64,1025,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/HtmlEditingPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.HtmlEditingPresenter$Anonymous1,anonymous,5,4,1,9,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,13,0,5,3,4,1,0,0,0,26,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/HtmlEditingPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.HtmlEditingPresenter$Anonymous2,anonymous,3,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,17,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/SandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.SandBoxPresenter$Anonymous5,anonymous,7,3,1,10,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,6,0,0,0,0,2,1,0,0,22,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/SandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.SandBoxPresenter$Anonymous11$Anonymous12$Anonymous13,anonymous,1,1,1,1,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/SandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.SandBoxPresenter$Anonymous7,anonymous,3,4,1,7,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,1,0,1,2,0,0,0,12,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/SandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.SandBoxPresenter$Anonymous8,anonymous,3,2,1,2,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,1,1,0,0,8,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/SandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.SandBoxPresenter$Anonymous1,anonymous,4,2,1,4,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,7,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/SandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.SandBoxPresenter$Anonymous2,anonymous,2,2,1,2,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/SandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.SandBoxPresenter$Anonymous3,anonymous,7,3,1,9,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,7,0,0,0,0,2,1,0,0,22,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/SandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.SandBoxPresenter$Anonymous5$Anonymous6,anonymous,4,1,1,7,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,3,0,0,0,0,0,0,0,0,15,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/SandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.SandBoxPresenter$Anonymous8$Anonymous9,anonymous,5,1,1,7,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,4,1,1,0,1,0,1,0,0,17,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/SandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.SandBoxPresenter$Anonymous8$Anonymous9$Anonymous10,anonymous,1,1,1,1,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/SandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.SandBoxPresenter$Anonymous11,anonymous,3,2,1,2,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,1,1,0,0,8,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/SandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.SandBoxPresenter$Anonymous14,anonymous,2,2,1,3,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/SandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.SandBoxPresenter$Anonymous15,anonymous,4,1,1,2,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,6,0,0,0,0,0,0,0,0,13,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/SandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.SandBoxPresenter,class,24,31,2,40,125,0.22943723,0.66233766,22,0,16,0,6,0,22,0,0,0,13,1,0,1,12,0,1,0,1,261,11,1,2,0,3,19,6,27,3,20,2,9,0,0,109,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/SandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.SandBoxPresenter$Anonymous11$Anonymous12,anonymous,5,1,1,8,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,3,1,1,0,1,0,1,0,0,17,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/SandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.SandBoxPresenter$Anonymous3$Anonymous4,anonymous,4,1,1,6,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,4,0,0,0,0,0,0,0,0,15,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/MySandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.MySandBoxPresenter$Anonymous9,anonymous,6,2,1,8,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,5,0,0,0,0,1,0,0,0,23,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/MySandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.MySandBoxPresenter$Anonymous6$Anonymous7,anonymous,1,1,1,1,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/MySandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.MySandBoxPresenter$Anonymous6,anonymous,7,2,1,10,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,4,1,1,0,1,1,1,0,0,25,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/MySandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.MySandBoxPresenter$Anonymous4$Anonymous5,anonymous,1,1,1,1,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/MySandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.MySandBoxPresenter$Anonymous8,anonymous,4,3,1,7,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,1,0,1,1,0,0,0,15,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/MySandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.MySandBoxPresenter$Anonymous1,anonymous,8,1,1,7,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,13,0,1,0,1,0,0,0,0,24,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/MySandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.MySandBoxPresenter$Anonymous2,anonymous,5,2,1,5,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,12,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/MySandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.MySandBoxPresenter$Anonymous3,anonymous,2,2,1,2,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/MySandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.MySandBoxPresenter$Anonymous10,anonymous,6,2,1,9,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,4,0,0,0,0,1,0,0,0,23,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/MySandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.MySandBoxPresenter,class,17,10,3,26,28,0.0,0.0,8,0,4,0,4,0,8,0,0,0,7,0,0,0,7,0,0,0,0,154,2,1,0,0,1,17,2,11,1,11,2,9,0,0,68,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/MySandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.MySandBoxPresenter$Anonymous4,anonymous,7,2,1,9,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,5,1,1,0,1,1,1,0,0,25,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/MySandBoxPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.sandbox.MySandBoxPresenter$Anonymous11,anonymous,2,2,1,3,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/pages/PagesPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.pages.PagesPresenter$Anonymous1$Anonymous2,anonymous,6,1,1,5,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/pages/PagesPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.pages.PagesPresenter$Anonymous7$Anonymous8$Anonymous9,anonymous,6,3,1,14,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,2,0,3,0,1,2,0,0,0,15,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/pages/PagesPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.pages.PagesPresenter$Anonymous3,anonymous,10,1,1,13,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,2,3,0,1,0,1,0,2,0,0,23,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/pages/PagesPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.pages.PagesPresenter$Anonymous12,anonymous,11,1,1,7,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,5,0,3,0,2,0,1,0,0,21,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/pages/PagesPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.pages.PagesPresenter$Anonymous1,anonymous,3,2,1,3,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/pages/PagesPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.pages.PagesPresenter$Anonymous10,anonymous,2,1,1,1,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/pages/PagesPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.pages.PagesPresenter$Anonymous11,anonymous,3,1,1,2,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,4,0,0,0,0,0,0,0,0,11,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/pages/PagesPresenter.java,org.broadleafcommerce.cms.admin.client.presenter.pages.PagesPresenter$Anonymous7,anonymous,7,2,1,8,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,1,0,1,0,1,1,1,0,0,12,-1,0
